00   0 39264811 38346811 40182811 15.1 14.8 15.5 15727492 15239667 16215317 22.7 22.0 23.4  9814133  9407946 10220320 20.4 19.6 21.3  31241  31001  31481 5367476 5064223 5670729 26.5 25.0 28.0 United States                                 US
02 280      554      435      673  7.7  6.0  9.3      243      185      301 10.8  8.2 13.4      135       96      173  8.6  6.1 11.1  46897  44250  49530                                        Wrangell-Petersburg Census Area               AK
02 282       57       43       70  7.5  5.8  9.2       23       17       29  9.2  6.9 11.6       14       10       18  8.0  5.6 10.4  52663  48582  56744                                        Yakutat Borough                               AK
02 290     1835     1436     2234 29.6 23.2 36.1      918      698     1138 37.1 28.2 45.9      588      419      756 34.5 24.6 44.4  30009  27205  32797                                        Yukon-Koyukuk Census Area                     AK
04   0   757556   718443   796669 18.5 17.6 19.5   321595   301840   341350 28.0 26.3 29.7   195024   179791   210257 25.0 23.0 27.0  28427  27098  29756  116670  107364  125976 33.0 30.3 35.6 Arizona                                       AZ
04   1    27120    21525    32715 40.8 32.4 49.2    13617    10827    16407 47.5 37.8 57.3     9002     7067    10937 45.2 35.5 54.9  18860  16529  21178                                        Apache County                                 AZ
04   3    22998    18578    27417 21.9 17.7 26.2     9692     7796    11588 30.7 24.7 36.6     6149     4886     7412 27.7 22.0 33.4  26346  24181  28500                                        Cochise County                                AZ
04   5    22937    18399    27475 22.0 17.6 26.4     9904     7928    11880 27.9 22.3 33.5     6127     4846     7409 24.8 19.6 30.0  29341  27072  31597                                        Coconino County                               AZ
04   7     9543     7635    11451 21.3 17.0 25.6     3579     2833     4324 29.5 23.4 35.7     2257     1762     2752 26.2 20.4 31.9  23204  20964  25432                                        Gila County                                   AZ
04   9     7150     5640     8661 26.1 20.5 31.6     3160     2492     3827 31.5 24.9 38.2     2042     1588     2496 28.5 22.1 34.8  23221  20939  25491                                        Graham County                                 AZ
04  11     1172      922     1422 12.8 10.0 15.5      447      347      546 13.9 10.8 17.0      288      222      354 11.9  9.1 14.6  34590  32125  37042                                        Greenlee County                               AZ
04  12     3774     3010     4538 26.4 21.1 31.8     1348     1065     1631 34.8 27.5 42.1      898      700     1095 34.5 26.9 42.1  20354  18026  22669                                        La Paz County                                 AZ
04  13   379587   321428   437746 16.0 13.6 18.5   164747   136800   192695 25.4 21.1 29.7    95975    78585   113364 22.0 18.0 26.0  33916  32368  35456                                        Maricopa County                               AZ
04  15    20791    16576    25006 17.7 14.1 21.3     7519     5976     9062 27.4 21.8 33.1     4591     3596     5586 24.5 19.2 29.9  24232  21936  26514                                        Mohave County                                 AZ
04  17    27034    21601    32467 31.2 24.9 37.5    13445    10654    16237 39.0 30.9 47.1     8568     6699    10437 35.6 27.9 43.4  22762  20450  25061                                        Navajo County                                 AZ
04  19   139155   114074   164236 19.0 15.6 22.5    55770    45310    66230 29.0 23.6 34.5    34206    27439    40973 26.4 21.2 31.6  28704  26747  30650                                        Pima County                                   AZ
04  21    31868    25524    38212 25.7 20.6 30.8    14096    11281    16912 36.1 28.9 43.3     9001     7114    10888 33.2 26.2 40.2  23521  21222  25806                                        Pinal County                                  AZ
04  23     9871     7757    11984 27.4 21.5 33.3     4153     3232     5073 32.8 25.5 40.1     2876     2203     3550 32.5 24.9 40.1  21827  19470  24171                                        Santa Cruz County                             AZ
04  25    19145    15448    22841 15.0 12.1 17.9     6332     5086     7578 22.1 17.8 26.5     3844     3048     4641 18.9 15.0 22.8  24110  21963  26244                                        Yavapai County                                AZ
04  27    35412    27827    42996 28.0 22.0 34.0    13786    10521    17052 34.5 26.3 42.6     9200     6908    11493 33.5 25.1 41.8  23001  20760  25230                                        Yuma County                                   AZ
05   0   461948   437390   486506 18.9 17.9 19.9   170943   157915   183971 26.0 24.0 28.0   109670    98913   120427 23.4 21.1 25.7  24019  22830  25208   55805   50482   61128 31.3 28.3 34.3 Arkansas                                      AR
05   1     4154     3329     4980 19.6 15.7 23.5     1560     1243     1876 26.4 21.1 31.8     1030      808     1253 23.6 18.5 28.7  23277  20929  25612                                        Arkansas County                               AR
05   3     5277     4230     6325 21.3 17.1 25.5     1997     1590     2403 28.2 22.4 33.9     1310     1026     1593 25.5 20.0 31.0  25139  22853  27413                                        Ashley County                                 AR
05   5     5206     4172     6239 14.9 12.0 17.9     1694     1349     2039 24.8 19.7 29.8     1122      878     1366 22.2 17.4 27.0  21684  19388  23967                                        Baxter County                                 AR
05   7    11341     9125    13556  9.8  7.8 11.7     4051     3214     4889 13.8 10.9 16.6     2383     1856     2910 11.5  9.0 14.1  29587  27464  31698                                        Benton County                                 AR
05   9     4400     3543     5257 14.2 11.4 17.0     1444     1148     1740 18.6 14.8 22.5      864      672     1057 15.6 12.1 19.0  24676  22484  26856                                        Boone County                                  AR
05  11     2772     2222     3321 23.8 19.1 28.6      972      772     1171 31.4 24.9 37.8      635      496      774 28.3 22.2 34.5  20408  18132  22673                                        Bradley County                                AR
05  13     1041      827     1255 17.9 14.2 21.6      333      257      409 21.0 16.2 25.8      214      162      265 18.9 14.3 23.4  23004  20698  25297                                        Calhoun County                                AR
